panel zone shear distortion (rad),panel zone shear force (kN)
0.00199366,2197.638876
0.00192281,2185.700414
0.00185224,2174.959571
0.00178882,2168.99034
0.00173555,2108.119272
0.00172374,2048.445821
0.00171495,1988.762942
0.0017026,1927.891874
0.00169655,1868.218423
0.00169024,1807.347356
0.00168722,1746.476287
0.00167706,1685.605219
0.0016669,1624.734151
0.00165921,1565.051271
0.0016367,1504.180203
0.0015362,1443.309135
0.0015351,1382.438067
0.001534,1322.755187
0.00153043,1263.081736
0.00151862,1202.210669
0.00142801,1141.933694
0.00142719,1081.062626
0.00139945,1021.143995
0.0013709,961.2253631
0.00134124,900.1176004
0.00132696,839.1267703
0.00132559,778.7319205
0.00127809,717.8599095
0.00125804,657.7045831
0.00124321,596.713753
0.00120724,535.3645808
0.00118912,474.6123315
0.00116001,414.0986626
0.00112652,354.3007359
0.001104,294.3839902
0.00106968,233.5119791
0.00105567,173.4764147
0.00103425,113.5587261
0.00102272,52.86645195
0.000975575,-7.354733844
0.000944987,-68.33986805
0.000927743,-128.7222703
0.000908796,-189.1284362
0.000892266,-249.6421049
0.000862336,-309.4400317
0.000844955,-370.0725192
0.000817716,-429.9892648
0.000792344,-480.9549929
0.00076906,-530.3685323
0.000761399,-584.5555708
0.000754287,-632.059522
0.000742535,-685.1734186
0.000736466,-736.7351269
0.000723423,-783.1649941
0.000704889,-827.4457493
0.000701868,-869.8178593
0.000688441,-907.4145845
0.000667133,-950.5033795
0.000651757,-992.4011574
0.000631794,-1032.620383
0.000599256,-1072.481267
0.0005548,-1108.174062
0.000510647,-1149.468316
0.000460398,-1190.76257
0.000408254,-1231.462729
0.000358609,-1268.466304
0.000302813,-1306.658066
0.000238079,-1340.078215
0.000180406,-1373.498365
0.000130373,-1406.918515
7.39E-05,-1436.76467
2.07E-05,-1464.215588
-4.17E-05,-1494.052313
-9.08E-05,-1520.305614
-0.000147919,-1546.568344
-0.00020874,-1574.019263
-0.000273515,-1603.855988
-0.000350481,-1632.504524
-0.000410533,-1657.569637
-0.000465725,-1679.051324
-0.000525337,-1700.533012
-0.000590744,-1720.826511
-0.000661257,-1739.922392
-0.000716284,-1759.018273
-0.000784683,-1775.728348
-0.000846246,-1793.636041
-0.00090616,-1810.346116
-0.000966316,-1827.056191
-0.00102969,-1844.954454
-0.00108198,-1861.664529
-0.00114406,-1878.374603
-0.00120282,-1891.510684
-0.00125763,-1905.834952
-0.00132359,-1920.14979
-0.00137809,-1932.088252
-0.0014354,-1942.829096
-0.00148153,-1953.56994
-0.00153466,-1963.122596
-0.00158944,-1975.061057
-0.00162829,-1983.416095
-0.00167692,-1992.95932
-0.00173027,-2001.314358
-0.00177723,-2009.669395
-0.00183187,-2016.836245
-0.00187333,-2021.607857
-0.00191397,-2027.577088
-0.00195736,-2032.348701
-0.00199525,-2037.120314
-0.00203506,-2039.50612
-0.0020639,-2043.089545
-0.00209849,-2045.475351
-0.00213474,-2046.672969
-0.00216549,-2047.861157
-0.00220229,-2049.058776
-0.00223688,-2050.256394
-0.00227121,-2050.256394
-0.00230114,-2050.256394
-0.00232613,-2050.256394
-0.00235441,-2050.256394
-0.00237665,-2049.058776
-0.00240109,-2046.672969
-0.00241564,-2045.475351
-0.00243514,-2041.901357
-0.00245271,-2039.50612
-0.00247056,-2035.932126
-0.00248758,-2032.348701
-0.00250213,-2028.765277
-0.00251614,-2022.796045
-0.00253591,-2016.836245
-0.0025436,-2009.669395
-0.00254936,-2002.511976
-0.00255733,-1994.156939
-0.00256172,-1984.604283
-0.00256392,-1977.446864
-0.00256254,-1970.280015
-0.00256309,-1967.894208
-0.00255897,-1908.220759
-0.00254552,-1847.34969
-0.0025057,-1787.66681
-0.00244886,-1713.669092
-0.00238846,-1652.798024
-0.00232365,-1591.926956
-0.00224732,-1532.244076
-0.00216384,-1472.570626
-0.0020757,-1411.699558
-0.00197246,-1352.016678
-0.00187965,-1291.145609
-0.00177942,-1231.462729
-0.00168283,-1170.836843
-0.00159218,-1110.918211
-0.00150218,-1051.235331
-0.00140544,-990.8451967
-0.00130587,-931.0472697
-0.0012098,-870.8919437
-0.00111517,-810.7366173
-0.0010198,-751.0584525
-0.000931504,-690.5447836
-0.000828452,-630.3885146
-0.000748768,-570.471769
-0.000638,-510.0778618
-0.000541401,-450.399697
-0.000443401,-390.4829514
-0.000342518,-330.0881015
-0.000242294,-269.6941947
-0.00014413,-209.7774491
-4.47E-05,-149.2637804
6.37E-05,-89.48980594
0.000176202,-29.72809061
0.000272425,30.34396815
0.000373739,90.55926957
0.000474566,150.6792331
0.000577399,210.7147975
0.000674739,270.5127243
0.000774496,330.5492317
0.000869503,390.9431385
0.000962313,450.8598842
0.00105155,510.538049
0.00114464,570.4547946
0.0012336,630.2527215
0.00131268,690.0506485
0.00139863,749.9673936
0.00146508,807.3776282
0.00152521,860.3717631
0.00157546,913.007556
0.00161775,962.5361419
0.0016658,1014.70326
0.00170754,1063.513276
0.00172703,1108.513545
0.00176218,1152.797129
0.00177838,1196.241438
0.00178442,1236.819006
0.00179788,1275.020199
0.00180996,1312.014343
0.00182259,1352.601342
0.00182506,1387.209679
0.00183989,1427.787248
0.00185197,1461.207397
0.00185664,1493.439359
0.00185829,1529.245315
0.00186158,1561.467846
0.00187339,1591.314001
0.00187641,1622.338915
0.00187806,1649.789833
0.00188108,1677.250182
0.00188739,1703.503482
0.00188986,1727.380406
0.00189069,1753.633707
0.00189371,1779.896437
0.00189508,1802.566313
0.00189371,1821.671624
0.00188629,1840.767505
0.00187421,1862.249193
0.00186076,1881.345074
0.00184373,1898.055149
0.00179541,1890.897729
0.00178332,1921.922643
0.00176877,1943.41376
0.00175092,1957.738029
0.00172594,1969.66706
0.00168969,1976.83391
0.00167294,1989.96056
0.00165592,1992.346366
0.00162983,1989.96056
0.00159304,2013.828054
0.00157272,2012.639866
0.00154141,2029.349941
0.00150435,2025.766516
0.00146206,2028.152322
0.00143652,2032.923935
0.00139094,2022.183091
0.00135854,2037.704978
0.00131323,2028.152322
0.00129069,2028.152322
0.00125505,2025.766516
0.00119387,2007.868253
0.00112921,2001.899022
0.00106932,1998.315597
0.00100515,1981.605523
0.0009161,1962.509641
0.000899213,1982.803141
0.000846822,1970.864679
0.000794925,1956.54041
0.000744896,1942.216142
0.000688908,1931.475298
0.000620454,1920.734454
0.000580364,1907.607804
0.000561418,1846.736736
0.000556201,1787.053856
0.000554828,1847.924924
0.000448838,1896.85753
0.000448563,1837.18408
0.000447465,1777.5012
0.000447465,1716.630132
0.000447739,1656.956682
0.00044719,1596.085614
0.000447739,1536.402734
0.000447739,1476.729284
0.000447465,1415.858216
0.000440051,1354.987148
0.000432363,1294.11608
0.000421105,1234.4332
0.000388154,1174.156226
0.000387056,1113.53034
0.000386781,1053.489117
0.000386781,993.098982
0.000333786,1059.816691
0.000358499,999.4171256
0.000358224,939.6239138
0.000357675,879.1102449
0.000318959,818.2391769
0.000305779,757.008823
0.000298639,697.0920778
0.000297266,636.8169897
0.000297541,576.9002441
0.000279968,516.7449177
0.000273652,456.3510109
0.000256079,396.5530841
0.00024537,336.8749191
0.000233563,276.5998311
0.000218735,216.324743
0.000207477,156.2891786
0.00020226,96.08575904
0.0001921,36.16854196
0.000195944,-24.3689848
0.000189629,-84.42906738
0.000187432,-144.2507579
0.000180293,-203.9289229
0.000176998,-263.7259066
0.000171506,-322.449749
0.000167662,-377.5920528
0.000168211,-431.0633492
0.000192649,-486.2065958
0.000213518,-535.6201356
0.000214891,-586.107759
0.000213353,-635.6401175
0.000214067,-682.6669075
0.000221838,-724.9192559
0.000217115,-767.4101845
0.000203523,-807.7520016
0.000191853,-851.7951195
0.000171534,-899.6564701
0.000151654,-943.5817119
0.000125815,-981.1793802
0.000110301,-1019.371143
8.33E-05,-1061.740424
4.35E-05,-1102.204832
4.39E-07,-1138.727472
-3.42E-05,-1177.041826
-8.63E-05,-1208.792854
-0.00014564,-1238.629579
-0.000179963,-1279.207147
-0.000229389,-1311.439109
-0.00029172,-1342.464022
-0.000343342,-1371.112559
-0.000401554,-1398.563477
-0.00046416,-1423.62859
-0.000528687,-1448.693702
-0.000593215,-1472.570626
-0.000666282,-1500.021544
-0.000733995,-1526.274845
-0.000794623,-1548.954151
-0.000860936,-1569.24765
-0.000937957,-1590.729337
-0.000997405,-1608.637031
-0.00105672,-1627.732912
-0.00111792,-1645.631175
-0.00118173,-1664.727056
-0.00124531,-1681.437131
-0.00131391,-1698.147205
-0.00136527,-1712.471474
-0.00142647,-1726.795742
-0.0014809,-1739.922392
-0.00154309,-1751.860854
-0.00160127,-1763.799316
-0.00165419,-1775.728348
-0.00170147,-1786.478622
-0.00174922,-1798.407654
-0.00181369,-1807.96031
-0.00185988,-1816.315347
-0.00190241,-1822.284578
-0.00195093,-1829.441997
-0.00200376,-1833.025422
-0.00205209,-1838.994653
-0.00208778,-1842.568647
-0.00213144,-1846.152072
-0.00217291,-1849.735496
-0.00222261,-1852.121303
-0.00226352,-1854.50711
-0.00230224,-1856.892916
-0.00235303,-1858.090534
-0.0024107,-1856.892916
-0.00247605,-1854.50711
-0.00256172,-1853.309491
-0.0026397,-1852.121303
-0.00273114,-1848.537879
-0.00282038,-1847.34969
-0.00290578,-1844.954454
-0.00298568,-1838.994653
-0.00305515,-1837.797035
-0.00313148,-1834.21361
-0.0031864,-1830.639616
-0.00323638,-1823.472766
-0.00327839,-1812.731922
-0.00330942,-1804.376885
-0.0033388,-1797.219466
-0.0033539,-1788.864429
-0.00336131,-1781.697579
-0.00336324,-1772.154354
-0.00336214,-1763.799316
-0.00336241,-1756.632467
-0.00336186,-1749.475048
-0.00336076,-1688.60398
-0.00334484,-1628.9211
-0.00330118,-1569.24765
-0.00325368,-1509.56477
-0.00320013,-1449.89132
-0.00313313,-1389.020252
-0.00304966,-1329.337372
-0.00296316,-1268.466304
-0.00287145,-1208.792854
-0.0027704,-1148.51588
-0.00266524,-1088.719839
-0.00256501,-1029.036959
-0.00244667,-968.8825758
-0.00234562,-908.8470111
-0.00224457,-848.8105038
-0.00213501,-788.5363587
-0.0020282,-728.8581939
-0.00191718,-668.7019244
-0.00181224,-608.6663602
-0.00171163,-548.6298529
-0.00160847,-488.7131073
-0.00149204,-428.556838
-0.00139369,-368.5212735
-0.00130649,-308.4847661
-0.00118838,-248.4482587
-0.00106753,-188.6512749
-0.000971814,-128.8769233
-0.00085127,-68.96046062
-0.000741683,-8.887270251
-0.000731002,0.153969381
